City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
379,Tuensang,IN,2022-09-02 05:09:41,26.2833,94.8333,77.95,93,96,2.15
380,Saldanha,ZA,2022-09-02 05:09:41,-33.0117,17.9442,55.67,74,100,10.22
381,Namatanai,PG,2022-09-02 05:09:41,-3.6667,152.4333,83.61,70,100,9.13
382,Obra,IN,2022-09-02 05:07:23,24.4167,82.9833,89.67,62,88,6.15
383,Adrar,MR,2022-09-02 05:09:42,20.5022,-10.0711,86.43,45,8,13.18
384,Santa Rosa,PH,2022-09-02 05:09:42,14.3122,121.1114,87.1,77,100,15.75
385,Keetmanshoop,NA,2022-09-02 05:09:42,-26.5833,18.1333,63.03,37,15,6.89
386,Muzhi,RU,2022-09-02 05:09:43,65.3667,64.6667,50.05,55,96,11.52
387,Haines Junction,CA,2022-09-02 05:09:43,60.7522,-137.5108,45.59,86,100,6.87
388,Sangar,RU,2022-09-02 05:09:43,63.9242,127.4739,40.55,97,100,9.13
389,Boguchany,RU,2022-09-02 05:09:43,58.3814,97.4531,52.86,51,100,5.5
390,Beeville,US,2022-09-02 05:09:44,28.4008,-97.7483,78.3,94,0,4.61
391,Lao Cai,VN,2022-09-02 05:09:04,22.4833,103.95,89.67,65,78,2.06
392,Washougal,US,2022-09-02 05:09:44,45.5826,-122.3534,77.11,64,0,3.0
393,Caravelas,BR,2022-09-02 05:09:45,-17.7125,-39.2481,65.3,82,53,4.92
394,Sacramento,US,2022-09-02 05:06:41,38.4666,-121.3177,89.6,34,0,0.0
395,Ubala,CO,2022-09-02 05:09:45,4.7478,-72.5369,72.88,89,21,2.91
396,Qaqortoq,GL,2022-09-02 05:09:45,60.7167,-46.0333,46.44,57,12,4.79
397,Laguna,US,2022-09-02 05:09:45,38.421,-121.4238,87.64,34,0,1.01
398,Chicama,PE,2022-09-02 05:09:46,-7.8447,-79.1469,57.74,84,81,6.22
399,Wad Madani,SD,2022-09-02 05:09:46,14.4012,33.5199,78.1,66,72,10.13
400,Moussoro,TD,2022-09-02 05:09:46,13.6408,16.4901,78.58,77,100,11.27
401,Hollola,FI,2022-09-02 05:09:47,61.05,25.4333,43.59,83,97,8.01
402,Adre,TD,2022-09-02 05:09:47,13.4667,22.2,71.26,78,36,0.81
403,Meulaboh,ID,2022-09-02 05:09:47,4.1363,96.1285,84.24,64,96,5.01
404,Pokhara,NP,2022-09-02 05:05:13,28.2333,83.9833,72.0,97,100,0.16
405,Kommunisticheskiy,RU,2022-09-02 05:09:48,61.6789,64.4819,49.28,77,100,10.6
406,Airai,TL,2022-09-02 05:09:48,-8.9266,125.4092,78.13,40,2,5.79
407,Witu,KE,2022-09-02 05:09:48,-2.3889,40.4382,77.16,69,17,14.79
408,Payo,ID,2022-09-02 05:09:49,-3.7508,103.6372,84.42,74,86,2.91
409,Mattawa,US,2022-09-02 05:09:49,46.7379,-119.9028,64.4,24,0,2.44
410,Shumskiy,RU,2022-09-02 05:09:49,54.8318,99.1328,64.83,69,76,7.2
411,Monrovia,LR,2022-09-02 05:10:50,6.3005,-10.7969,74.23,86,100,5.95
412,Barra Patuca,HN,2022-09-02 05:10:50,15.8,-84.2833,77.23,87,99,6.46
413,Konin,PL,2022-09-02 05:10:50,52.2234,18.2512,50.41,79,10,6.11
414,Havre-Saint-Pierre,CA,2022-09-02 05:10:51,50.2334,-63.5986,55.76,94,100,8.05
415,Kieta,PG,2022-09-02 05:10:51,-6.2167,155.6333,83.98,71,18,5.06
416,Piacabucu,BR,2022-09-02 05:10:51,-10.4056,-36.4344,72.19,81,2,9.22
417,Trinidad,BO,2022-09-02 05:10:52,-14.8333,-64.9,76.46,44,0,3.47
418,Vigrestad,NO,2022-09-02 05:10:52,58.5667,5.7,53.58,83,43,3.67
419,Koudougou,BF,2022-09-02 05:10:52,12.25,-2.3667,73.38,91,98,7.38
420,Mecca,SA,2022-09-02 05:07:10,21.4267,39.8261,87.06,57,1,3.33
421,Pundaguitan,PH,2022-09-02 05:10:53,6.3711,126.1689,84.31,72,84,9.78
422,Khromtau,KZ,2022-09-02 05:10:53,50.2503,58.4347,84.67,16,2,22.46
423,Brandon,US,2022-09-02 05:09:44,27.9378,-82.2859,78.71,95,100,1.12
424,Abnub,EG,2022-09-02 05:10:53,27.2696,31.1511,80.49,54,0,15.05
425,Miraflores,MX,2022-09-02 05:10:54,19.2167,-98.8083,63.25,91,54,3.04
426,Aswan,EG,2022-09-02 05:10:54,24.0934,32.907,87.75,29,0,13.33
427,San Patricio,US,2022-09-02 05:10:54,28.017,-97.5169,87.84,78,72,9.33
428,Portland,US,2022-09-02 05:07:26,45.5234,-122.6762,77.25,60,0,4.0
429,Romny,UA,2022-09-02 05:10:54,50.751,33.4747,51.24,50,6,7.11
430,Pisco,PE,2022-09-02 05:10:55,-13.7,-76.2167,56.01,88,75,3.44
431,Katherine,AU,2022-09-02 05:10:55,-14.4667,132.2667,95.32,34,40,10.36
432,Mitu,CO,2022-09-02 05:09:12,1.1983,-70.1733,71.01,97,28,0.63
433,Kaka,TM,2022-09-02 05:10:55,37.3482,59.6143,89.44,11,0,6.4
434,Almaznyy,RU,2022-09-02 05:10:56,48.0448,40.045,64.04,41,0,13.56
435,Vao,NC,2022-09-02 05:10:56,-22.6667,167.4833,70.41,66,17,15.52
436,Geraldton,AU,2022-09-02 05:10:56,-28.7667,114.6,61.21,63,100,17.27
437,Freeport,US,2022-09-02 05:10:57,40.6576,-73.5832,71.96,58,0,10.36
438,Nyaunglebin,MM,2022-09-02 05:10:57,17.95,96.7333,89.08,66,30,3.38
439,Oriximina,BR,2022-09-02 05:10:57,-1.7656,-55.8661,79.45,68,83,2.77
440,Yulara,AU,2022-09-02 05:10:58,-25.2406,130.9889,70.45,22,3,18.7
441,Sandwick,GB,2022-09-02 05:10:58,60.0,-1.25,55.22,100,100,8.05
442,Kuandian,CN,2022-09-02 05:10:58,40.7286,124.7847,75.06,58,0,3.67
443,Yar-Sale,RU,2022-09-02 05:10:59,66.8333,70.8333,48.27,60,100,2.08
444,Beloha,MG,2022-09-02 05:10:59,-25.1667,45.05,66.38,55,41,13.69
445,Broome,US,2022-09-02 05:10:59,42.2506,-75.833,54.0,84,0,1.01
446,Mahibadhoo,MV,2022-09-02 05:11:00,3.7833,72.9667,80.82,80,75,16.35
447,Kiama,AU,2022-09-02 05:11:00,-34.6833,150.8667,60.39,74,100,3.0
448,Barentu,ER,2022-09-02 05:11:00,15.1139,37.5928,70.95,83,95,3.6
449,Lavrentiya,RU,2022-09-02 05:11:01,65.5833,-171.0,41.7,86,100,13.73
450,Lorengau,PG,2022-09-02 05:11:01,-2.0226,147.2712,84.78,64,97,11.5
451,Aracuai,BR,2022-09-02 05:09:27,-16.8497,-42.0703,58.28,88,0,2.66
452,Octeville,FR,2022-09-02 05:11:01,49.6261,-1.6435,63.09,94,75,8.05
453,Pangai,TO,2022-09-02 05:11:01,-19.8,-174.35,73.15,71,92,12.5
454,Aripuana,BR,2022-09-02 05:11:02,-9.1667,-60.6333,74.98,41,0,1.77
455,Rio Tercero,AR,2022-09-02 05:11:02,-32.173,-64.1141,53.8,32,24,15.08
456,Girua,BR,2022-09-02 05:11:02,-28.0283,-54.3497,61.07,96,100,2.28
457,Sainte-Thecle,CA,2022-09-02 05:11:03,46.8168,-72.4991,48.25,86,11,1.39
458,Makakilo City,US,2022-09-02 05:12:03,21.3469,-158.0858,79.12,62,0,13.8
459,Anadyr,RU,2022-09-02 05:12:03,64.75,177.4833,50.5,66,75,11.18
460,Clyde River,CA,2022-09-02 05:12:04,70.4692,-68.5914,35.83,100,100,11.5
461,Tamale,GH,2022-09-02 05:12:04,9.4008,-0.8393,71.94,94,99,5.95
462,Nalut,LY,2022-09-02 05:12:04,30.3333,10.85,78.58,43,1,11.36
463,Mingguang,CN,2022-09-02 05:12:04,32.7802,117.9638,82.65,48,32,15.77
464,Murray Bridge,AU,2022-09-02 05:12:05,-35.1167,139.2667,54.12,50,12,17.11
465,Yeppoon,AU,2022-09-02 05:12:05,-23.1333,150.7333,74.98,79,97,10.74
466,Kavaratti,IN,2022-09-02 05:12:05,10.5669,72.642,77.38,89,100,17.58
467,Chandbali,IN,2022-09-02 05:12:06,20.7833,86.7667,92.23,55,99,7.7
468,Rockland,US,2022-09-02 05:12:06,41.1668,-74.0496,68.85,73,1,3.6
469,Puerto Madero,MX,2022-09-02 05:12:06,14.7208,-92.4215,75.4,100,40,0.0
470,Liwale,TZ,2022-09-02 05:12:07,-9.7667,37.9333,66.61,70,3,9.33
471,Skibbereen,IE,2022-09-02 05:12:07,51.55,-9.2667,55.11,85,64,3.33
472,Kutum,SD,2022-09-02 05:12:07,14.2,24.6667,73.71,66,91,6.69
473,Cumana,VE,2022-09-02 05:12:08,10.4635,-64.1775,78.3,82,97,3.67
474,Kalabo,ZM,2022-09-02 05:12:08,-14.97,22.6814,52.84,74,0,5.77
475,El Paso,US,2022-09-02 05:11:31,31.8001,-106.2005,72.66,72,75,6.91
476,College,US,2022-09-02 05:12:08,64.8569,-147.8028,53.55,88,75,5.75
477,Northam,GB,2022-09-02 05:12:08,51.0333,-4.2167,61.61,87,80,7.2
478,Repalle,IN,2022-09-02 05:12:09,16.0167,80.85,87.69,67,99,8.79
479,Goundam,ML,2022-09-02 05:12:09,16.4145,-3.6708,80.82,63,99,5.35
480,Mareeba,AU,2022-09-02 05:12:09,-17.0,145.4333,76.44,91,99,4.07
481,Isiolo,KE,2022-09-02 05:12:10,0.3546,37.5822,68.22,61,3,5.59
482,Rockport,US,2022-09-02 05:12:10,28.0206,-97.0544,85.05,85,20,10.36
483,Aljezur,PT,2022-09-02 05:12:10,37.3191,-8.8033,62.62,97,35,8.66
484,Soubre,CI,2022-09-02 05:12:11,5.7856,-6.6083,68.45,99,55,2.35
485,Yining,CN,2022-09-02 05:12:11,29.0361,114.5636,87.93,35,12,8.48
486,Mount Gambier,AU,2022-09-02 05:12:11,-37.8333,140.7667,51.55,59,92,8.81
487,Yibin,CN,2022-09-02 05:12:11,28.7667,104.6238,70.92,76,100,1.03
488,Baghdad,IQ,2022-09-02 05:10:25,33.3406,44.4009,89.51,29,2,8.05
489,Seoul,KR,2022-09-02 05:08:12,37.5683,126.9778,85.39,36,27,6.85
490,Ponnani,IN,2022-09-02 05:12:12,10.767,75.9252,79.92,79,77,9.69
491,Lasa,IT,2022-09-02 05:12:12,46.6166,10.7002,58.69,92,12,2.71
492,Beringovskiy,RU,2022-09-02 05:12:12,63.05,179.3167,43.18,84,100,15.3
493,Itupiranga,BR,2022-09-02 05:12:13,-5.1347,-49.3267,77.32,48,14,2.15
494,Salima,MW,2022-09-02 05:12:13,-13.7804,34.4587,66.29,65,9,10.09
495,Amahai,ID,2022-09-02 05:12:13,-3.3333,128.9167,82.78,74,47,4.27
496,Baykit,RU,2022-09-02 05:12:14,61.67,96.37,51.42,60,60,0.98
497,Morro Bay,US,2022-09-02 05:07:16,35.3658,-120.8499,85.59,14,4,3.04
498,Kirillov,RU,2022-09-02 05:12:14,59.863,38.3813,39.33,98,100,8.12
499,Thinadhoo,MV,2022-09-02 05:12:14,0.5333,72.9333,82.65,70,52,19.26
500,Gornyak,RU,2022-09-02 05:12:15,50.9942,81.4661,82.38,30,20,8.88
501,Bani,DO,2022-09-02 05:12:15,18.2833,-70.3333,76.35,80,71,8.93
502,Tiarei,PF,2022-09-02 05:12:15,-17.5333,-149.3333,78.82,73,43,18.32
503,Sobolevo,RU,2022-09-02 05:12:16,54.4299,31.8996,41.09,91,49,8.81
504,Kropotkin,RU,2022-09-02 05:12:16,45.4375,40.5756,73.98,53,17,9.48
505,Bubaque,GW,2022-09-02 05:12:16,11.2833,-15.8333,75.87,90,100,11.79
506,Sabya,SA,2022-09-02 05:12:17,17.1495,42.6254,89.15,69,0,4.29
507,Cherdyn,RU,2022-09-02 05:13:17,60.403,56.4787,54.09,99,100,4.63
508,Lompoc,US,2022-09-02 05:13:17,34.6391,-120.4579,76.78,94,0,5.75
509,Rocha,UY,2022-09-02 05:13:18,-34.4833,-54.3333,54.66,99,100,7.99
510,Stornoway,GB,2022-09-02 05:13:18,58.2093,-6.3865,57.16,91,100,1.14
511,Matara,LK,2022-09-02 05:13:18,5.9485,80.5353,80.64,80,59,11.54
512,Takoradi,GH,2022-09-02 05:13:19,4.8845,-1.7554,72.88,93,100,5.21
513,Wajid,SO,2022-09-02 05:13:19,3.8093,43.2471,74.17,62,65,20.74
514,Saint-Georges,GD,2022-09-02 05:10:30,12.0564,-61.7485,76.68,88,20,0.0
515,Sayyan,YE,2022-09-02 05:13:19,15.1718,44.3244,65.14,41,6,9.44
516,Mahanje,TZ,2022-09-02 05:13:19,-9.9333,35.3333,61.07,60,41,3.11
517,Shenavan,AM,2022-09-02 05:13:20,40.0549,43.9288,71.11,19,20,2.71
518,Liling,CN,2022-09-02 05:13:20,27.6667,113.5,85.62,48,70,3.78
519,Providencia,MX,2022-09-02 05:13:20,28.7167,-111.5833,86.76,62,74,6.51
520,Mizunami,JP,2022-09-02 05:13:21,35.3667,137.25,89.49,82,52,5.37
521,Glendive,US,2022-09-02 05:13:21,47.1053,-104.7125,82.02,29,0,11.5
522,Coahuayana,MX,2022-09-02 05:13:21,18.7333,-103.6833,77.49,90,94,3.18
523,Noumea,NC,2022-09-02 05:13:22,-22.2763,166.4572,76.98,70,58,15.21
524,Socorro,US,2022-09-02 05:13:22,31.6546,-106.3033,74.03,72,75,6.91
525,Halifax,CA,2022-09-02 05:12:40,44.6453,-63.5724,64.4,91,3,9.22
526,Tarko-Sale,RU,2022-09-02 05:13:23,64.9225,77.785,48.34,77,98,9.57
527,Nago,JP,2022-09-02 05:13:23,26.5881,127.9761,86.43,82,50,13.4
528,Pevek,RU,2022-09-02 05:13:23,69.7008,170.3133,33.98,74,36,3.6
529,Salalah,OM,2022-09-02 05:13:24,17.0151,54.0924,78.89,83,75,8.05
530,Umm Kaddadah,SD,2022-09-02 05:13:24,13.6017,26.6876,81.48,58,89,6.62
531,Shetpe,KZ,2022-09-02 05:13:24,44.1667,52.1167,90.27,13,2,21.43
532,Bulaevo,KZ,2022-09-02 05:13:24,54.9056,70.4439,71.87,52,67,13.73
533,Alofi,NU,2022-09-02 05:11:39,-19.0595,-169.9187,75.04,77,49,12.55
534,Plettenberg Bay,ZA,2022-09-02 05:13:25,-34.0527,23.3716,58.01,85,87,6.51
535,Salvador,SV,2022-09-02 05:13:25,13.8333,-88.9167,70.2,98,100,1.21
536,Sao Joao Da Barra,BR,2022-09-02 05:13:25,-21.6403,-41.0511,67.17,76,0,14.7
537,Najran,SA,2022-09-02 05:13:26,17.4924,44.1277,81.25,27,0,4.94
538,Port-Gentil,GA,2022-09-02 05:13:26,-0.7193,8.7815,75.16,88,75,10.36
539,Bilma,NE,2022-09-02 05:13:26,18.6853,12.9164,85.93,48,86,5.93
540,Bonnyville,CA,2022-09-02 05:13:26,54.2668,-110.735,51.6,75,11,2.51
541,Olga,RU,2022-09-02 05:13:27,43.7444,135.2892,75.83,35,0,3.04
542,Ponta Delgada,PT,2022-09-02 05:13:27,37.7333,-25.6667,70.5,83,20,10.36
543,Onega,RU,2022-09-02 05:13:27,63.9061,38.1404,47.89,64,100,14.38
544,San Ignacio,BZ,2022-09-02 05:13:28,17.1561,-89.0714,73.54,100,0,0.0
545,Kumluca,TR,2022-09-02 05:13:28,36.3703,30.2869,80.11,52,0,1.32
546,Sistranda,NO,2022-09-02 05:13:28,63.7256,8.834,49.96,75,100,6.35
547,Lufkin,US,2022-09-02 05:13:29,31.3382,-94.7291,75.11,96,100,0.0
548,Port Hardy,CA,2022-09-02 05:13:29,50.6996,-127.4199,53.6,95,35,6.6
549,Port Augusta,AU,2022-09-02 05:13:29,-32.5,137.7667,60.67,42,6,19.39
550,Salinopolis,BR,2022-09-02 05:13:30,-0.6136,-47.3561,77.65,86,67,10.29
551,Ulladulla,AU,2022-09-02 05:13:30,-35.35,150.4667,55.35,72,100,12.8
552,Montego Bay,JM,2022-09-02 05:13:30,18.4712,-77.9188,80.4,83,20,1.14
553,Cabadiangan,PH,2022-09-02 05:13:30,9.7531,122.4739,84.45,79,100,11.83
554,Margate,GB,2022-09-02 05:14:31,51.3813,1.3862,66.31,80,89,1.99
555,Krivosheino,RU,2022-09-02 05:14:31,57.3431,83.9261,55.09,58,62,11.68
556,Batagay-Alyta,RU,2022-09-02 05:14:31,67.8006,130.4114,46.11,61,99,4.92
557,Juneau,US,2022-09-02 05:11:51,58.3019,-134.4197,53.22,95,100,10.36
558,Kananga,CD,2022-09-02 05:14:32,-5.8958,22.4178,70.07,87,97,2.62
559,Luba,GQ,2022-09-02 05:14:32,3.4568,8.5547,76.46,81,99,2.62
560,Fruitvale,US,2022-09-02 05:14:32,39.0817,-108.4968,80.92,24,0,3.44
561,Ambositra,MG,2022-09-02 05:14:33,-20.5167,47.25,53.4,66,16,3.56
562,Beira,MZ,2022-09-02 05:14:33,-19.8436,34.8389,69.01,63,71,8.14
563,Pemangkat,ID,2022-09-02 05:14:33,1.1667,108.9667,84.33,70,98,6.64
564,Pervomayskoye,RU,2022-09-02 05:14:34,43.919,46.7102,84.43,43,2,7.4
565,The Valley,AI,2022-09-02 05:14:34,18.217,-63.0578,83.1,70,4,17.07
566,Oranjemund,NA,2022-09-02 05:14:34,-28.55,16.4333,52.25,96,15,3.2
567,Tromso,NO,2022-09-02 05:10:36,69.6496,18.957,40.37,93,0,2.3
568,Yatou,CN,2022-09-02 05:14:35,37.15,122.3833,75.65,58,54,9.1
569,Ambilobe,MG,2022-09-02 05:14:35,-13.2,49.05,74.43,56,0,2.55
570,Arman,RU,2022-09-02 05:14:35,59.7,150.1667,57.02,99,100,8.55
